car_trip_id,transit_trip_id,car_trip_sequence,car_pos_sequence,car_destination_time,transit_trip_sequence,transit_pos_sequence,transit_destination_time,car_arrival_time_transit_stop,integration_distance,shared_distance,destinations_distance
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:43:50.000000,3,3,2010-05-19 19:14:56.000000,2010-05-19 18:35:22.000000,1327.814,2447.849,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:43:29.000000,3,4,2010-05-19 19:14:56.000000,2010-05-19 18:36:17.000001,1683.465,2084.755,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:43:27.000001,3,5,2010-05-19 19:14:56.000000,2010-05-19 18:36:34.000000,1703.991,2064.229,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:43:27.000001,4,1,2010-05-19 19:14:56.000000,2010-05-19 18:36:34.000000,1703.991,2064.229,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:42:22.999999,4,2,2010-05-19 19:13:56.000000,2010-05-19 18:35:00.000000,1302.904,2146.425,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:41:34.000000,4,3,2010-05-19 19:12:56.000000,2010-05-19 18:32:57.000000,685.209,2360.798,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:41:44.999999,4,4,2010-05-19 19:12:56.000000,2010-05-19 18:32:50.000001,830.337,3018.431,20011.624
6011106_2_3,6017083_1_4,1,1,2010-05-19 18:45:46.000001,1,2,2010-05-19 19:19:03.000002,2010-05-19 18:35:16.000001,1452.95,2950.98,17258.268
6011106_2_3,6017083_1_4,1,1,2010-05-19 18:44:43.000000,1,3,2010-05-19 19:18:03.000002,2010-05-19 18:34:46.000000,1241.214,2846.502,17258.268
6011106_2_3,6017083_1_4,1,1,2010-05-19 18:45:18.000000,1,4,2010-05-19 19:19:03.000002,2010-05-19 18:35:01.000000,1295.464,2792.252,17258.268
6011106_2_3,6017083_1_4,1,1,2010-05-19 18:45:16.999999,1,5,2010-05-19 19:19:03.000002,2010-05-19 18:35:16.999999,1297.704,2790.012,17258.268
6011106_2_3,6017083_1_4,1,1,2010-05-19 18:45:16.999999,2,1,2010-05-19 19:19:03.000002,2010-05-19 18:35:16.999999,1297.704,2790.012,17258.268
6011106_2_3,6014322_1_4,1,1,2010-05-19 18:45:08.999998,1,1,2010-05-19 19:09:21.000000,2010-05-19 18:34:42.999999,1130.595,2911.331,11598.139
6011106_2_3,6014322_1_4,1,1,2010-05-19 18:46:40.000000,1,2,2010-05-19 19:10:21.000000,2010-05-19 18:33:24.000001,823.521,2755.926,11598.139
6011106_2_3,6014322_1_4,1,1,2010-05-19 18:47:12.999999,1,3,2010-05-19 19:11:21.000000,2010-05-19 18:33:02.999999,743.453,2302.554,11598.139
6011106_2_3,6014322_1_4,1,1,2010-05-19 18:48:34.000000,1,4,2010-05-19 19:12:21.000000,2010-05-19 18:32:57.000000,685.209,2360.798,11598.139
6011106_2_3,6044020_1_2,1,1,2010-05-19 18:44:33.000000,1,1,2010-05-19 19:13:24.000000,2010-05-19 18:37:17.999999,2187.518,2087.25,12219.269
6011106_2_3,6044020_1_2,1,1,2010-05-19 18:44:12.000000,1,2,2010-05-19 19:13:24.000000,2010-05-19 18:37:11.000000,2237.426,2016.608,12219.269
6011106_2_3,6044020_1_2,1,1,2010-05-19 18:44:12.000000,2,1,2010-05-19 19:13:24.000000,2010-05-19 18:37:11.000000,2237.426,2016.608,12219.269
6011106_2_3,6044020_1_2,1,1,2010-05-19 18:42:57.000000,2,2,2010-05-19 19:11:24.000000,2010-05-19 18:36:07.000000,1561.449,1781.355,12219.269
6011106_2_3,6044020_1_2,1,1,2010-05-19 18:40:26.000000,2,3,2010-05-19 19:09:24.000000,2010-05-19 18:33:39.000000,956.213,2307.394,12219.269
6069041_1_2,6019955_1_2,1,1,2010-06-15 18:39:38.999999,2,2,2010-06-15 19:16:18.000000,2010-06-15 18:07:21.000000,2058.403,11052.94,25192.627
6069041_1_2,6058459_2_2,1,1,2010-06-15 18:33:31.000001,1,2,2010-06-15 18:59:51.000001,2010-06-15 18:16:07.000002,4072.486,6513.798,14694.041
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:31:13.000001,2,4,2010-06-15 18:58:45.999999,2010-06-15 18:04:38.999999,1203.595,8467.4,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:30:25.999999,2,5,2010-06-15 18:57:45.999999,2010-06-15 18:11:57.000000,2773.397,7015.356,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:32:44.000000,2,6,2010-06-15 18:59:45.999999,2010-06-15 18:15:15.999999,3429.093,6163.26,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:32:44.000000,3,1,2010-06-15 18:59:45.999999,2010-06-15 18:15:15.999999,3429.093,6163.26,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:31:18.000000,3,2,2010-06-15 18:58:45.999999,2010-06-15 18:15:00.000001,3419.052,5857.766,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:31:15.000001,3,3,2010-06-15 18:58:45.999999,2010-06-15 18:15:17.999999,3442.634,5834.184,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:31:15.000001,4,1,2010-06-15 18:58:45.999999,2010-06-15 18:15:17.999999,3442.634,5834.184,15901.536
6069041_1_2,6041872_1_2,1,1,2010-06-15 18:33:09.000000,4,2,2010-06-15 19:00:45.999999,2010-06-15 18:16:01.000002,3821.688,6261.273,15901.536
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:30:59.000000,1,1,2010-06-15 18:55:59.000001,2010-06-15 18:05:02.000000,1292.657,8347.924,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:27:48.000000,1,3,2010-06-15 18:52:59.000001,2010-06-15 18:04:05.999999,1008.868,7749.523,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:28:05.999999,1,4,2010-06-15 18:53:59.000001,2010-06-15 18:04:03.000000,985.174,7773.217,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:28:05.999999,2,1,2010-06-15 18:53:59.000001,2010-06-15 18:04:03.000000,985.174,7773.217,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:27:44.000000,2,2,2010-06-15 18:52:59.000001,2010-06-15 18:07:25.000001,1621.736,7136.655,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:29:11.000002,2,3,2010-06-15 18:54:59.000001,2010-06-15 18:11:06.000000,2432.211,6234.645,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:29:04.000000,2,4,2010-06-15 18:54:59.000001,2010-06-15 18:14:12.999999,3069.814,5490.834,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:29:10.999999,2,5,2010-06-15 18:54:59.000001,2010-06-15 18:17:28.999999,3723.647,4837.051,20432.493
6069041_1_2,6077635_1_4,1,1,2010-06-15 18:33:07.000001,2,6,2010-06-15 18:58:59.000001,2010-06-15 18:21:02.000000,4737.255,4919.247,20432.493
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:24:28.999998,1,1,2010-09-29 23:03:33.000000,2010-09-29 22:07:49.000000,1806.423,14945.508,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:24:28.999999,1,2,2010-09-29 23:03:33.000000,2010-09-29 22:07:33.000001,1806.327,14945.605,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:26:13.000000,1,3,2010-09-29 23:05:33.000000,2010-09-29 22:08:10.999999,2002.897,15136.044,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:25:44.999998,1,4,2010-09-29 23:04:33.000000,2010-09-29 22:08:29.000001,2079.496,15059.445,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:25:43.999999,1,5,2010-09-29 23:04:33.000000,2010-09-29 22:08:44.999999,2081.736,15057.205,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:25:43.999999,2,1,2010-09-29 23:04:33.000000,2010-09-29 22:08:44.999999,2081.736,15057.205,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:31:29.999998,2,2,2010-09-29 23:10:33.000000,2010-09-29 22:12:57.999999,3151.473,15621.369,41441.767
6120299_1_5,6096916_1_4,1,1,2010-09-29 22:35:54.000001,2,3,2010-09-29 23:14:33.000000,2010-09-29 22:14:26.999999,3550.493,17326.281,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:24:28.999998,1,1,2010-09-29 23:03:33.000000,2010-09-29 22:07:49.000000,1806.423,14945.508,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:24:28.999999,1,2,2010-09-29 23:03:33.000000,2010-09-29 22:07:33.000001,1806.327,14945.605,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:26:13.000000,1,3,2010-09-29 23:05:33.000000,2010-09-29 22:08:10.999999,2002.897,15136.044,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:25:44.999998,1,4,2010-09-29 23:04:33.000000,2010-09-29 22:08:29.000001,2079.496,15059.445,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:25:43.999999,1,5,2010-09-29 23:04:33.000000,2010-09-29 22:08:44.999999,2081.736,15057.205,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:25:43.999999,2,1,2010-09-29 23:04:33.000000,2010-09-29 22:08:44.999999,2081.736,15057.205,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:31:29.999998,2,2,2010-09-29 23:10:33.000000,2010-09-29 22:12:57.999999,3151.473,15621.369,41441.767
6120299_1_5,6096916_2_4,1,1,2010-09-29 22:35:54.000001,2,3,2010-09-29 23:14:33.000000,2010-09-29 22:14:26.999999,3550.493,17326.281,41441.767
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:10:40.000001,1,1,2010-05-17 19:24:10.000000,2010-05-17 19:08:09.000000,2751.242,810.1,3687.883
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:09:17.000000,1,2,2010-05-17 19:23:10.000000,2010-05-17 19:07:46.000000,2596.317,655.175,3687.883
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:09:37.000000,1,3,2010-05-17 19:23:10.000000,2010-05-17 19:07:41.000000,2551.574,699.918,3687.883
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:09:37.000000,2,1,2010-05-17 19:23:10.000000,2010-05-17 19:07:41.000000,2551.574,699.918,3687.883
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:13:12.000000,2,2,2010-05-17 19:27:10.000000,2010-05-17 19:04:06.000000,1877.013,1374.479,3687.883
6102660_3_3,6028332_1_2,1,1,2010-05-17 19:16:59.000000,2,3,2010-05-17 19:30:10.000000,2010-05-17 19:01:19.000000,1312.807,1938.685,3687.883
6102660_3_3,6028680_2_5,1,1,2010-05-17 19:12:25.000002,2,2,2010-05-17 19:34:05.000004,2010-05-17 19:05:37.000000,2299.14,1657.143,11948.758
6102660_3_3,6028680_2_5,1,1,2010-05-17 19:09:49.000001,2,3,2010-05-17 19:31:05.000004,2010-05-17 19:01:41.000000,1492.745,1962.761,11948.758
6102660_3_3,6028680_2_5,1,1,2010-05-17 19:09:29.000000,2,4,2010-05-17 19:31:05.000004,2010-05-17 18:57:50.000000,721.975,2529.517,11948.758
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:10:40.000001,1,1,2010-05-17 19:24:10.000000,2010-05-17 19:08:09.000000,2751.242,810.1,3687.883
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:09:17.000000,1,2,2010-05-17 19:23:10.000000,2010-05-17 19:07:46.000000,2596.317,655.175,3687.883
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:09:37.000000,1,3,2010-05-17 19:23:10.000000,2010-05-17 19:07:41.000000,2551.574,699.918,3687.883
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:09:37.000000,2,1,2010-05-17 19:23:10.000000,2010-05-17 19:07:41.000000,2551.574,699.918,3687.883
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:13:12.000000,2,2,2010-05-17 19:27:10.000000,2010-05-17 19:04:06.000000,1877.013,1374.479,3687.883
6102660_3_3,6066552_2_2,1,1,2010-05-17 19:16:59.000000,2,3,2010-05-17 19:30:10.000000,2010-05-17 19:01:19.000000,1312.807,1938.685,3687.883
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:12:23.000000,1,2,2010-05-17 19:21:11.000001,2010-05-17 19:06:13.000000,2286.478,1896.41,4084.859
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:10:31.999999,1,5,2010-05-17 19:19:11.000001,2010-05-17 19:06:01.000000,2386.687,1068.276,4084.859
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:10:04.000000,1,6,2010-05-17 19:19:11.000001,2010-05-17 19:06:28.999999,2465.818,989.145,4084.859
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:11:31.000000,1,7,2010-05-17 19:20:11.000001,2010-05-17 19:06:45.000000,2473.048,1308.238,4084.859
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:11:27.000000,1,8,2010-05-17 19:20:11.000001,2010-05-17 19:06:54.000000,2507.63,1273.656,4084.859
6102660_3_3,6030419_1_4,1,1,2010-05-17 19:11:27.000000,2,1,2010-05-17 19:20:11.000001,2010-05-17 19:06:54.000000,2507.63,1273.656,4084.859
6102660_3_3,6028680_1_5,1,1,2010-05-17 19:12:25.000002,2,2,2010-05-17 19:34:05.000004,2010-05-17 19:05:37.000000,2299.14,1657.143,11948.758
6102660_3_3,6028680_1_5,1,1,2010-05-17 19:09:49.000001,2,3,2010-05-17 19:31:05.000004,2010-05-17 19:01:41.000000,1492.745,1962.761,11948.758
6102660_3_3,6028680_1_5,1,1,2010-05-17 19:09:29.000000,2,4,2010-05-17 19:31:05.000004,2010-05-17 18:57:50.000000,721.975,2529.517,11948.758
6102660_3_3,6118921_2_2,1,1,2010-05-17 19:10:53.000000,1,1,2010-05-17 19:34:22.000001,2010-05-17 19:03:29.000000,2154.835,2027.811,12200.525
6102660_3_3,6118921_2_2,1,1,2010-05-17 19:12:06.000000,1,2,2010-05-17 19:36:22.000001,2010-05-17 19:02:01.000001,1856.071,2326.574,12200.525
6102660_3_3,6022006_1_4,1,1,2010-05-17 19:08:56.000001,2,2,2010-05-17 19:35:37.999999,2010-05-17 19:02:12.000000,1948.834,1506.738,17546.728
6102660_3_3,6022006_1_4,1,1,2010-05-17 19:09:03.000000,2,3,2010-05-17 19:36:37.999999,2010-05-17 18:59:05.000000,1311.231,2144.341,17546.728
6102660_3_3,6024964_1_2,1,1,2010-05-17 19:10:53.000000,1,1,2010-05-17 19:34:22.000001,2010-05-17 19:03:29.000000,2154.835,2027.811,12200.525
6102660_3_3,6024964_1_2,1,1,2010-05-17 19:12:06.000000,1,2,2010-05-17 19:36:22.000001,2010-05-17 19:02:01.000001,1856.071,2326.574,12200.525
6102660_3_3,6029740_1_2,1,1,2010-05-17 19:10:18.000000,1,2,2010-05-17 19:15:41.999999,2010-05-17 19:07:16.999999,2545.624,910.381,1109.201
6102660_3_3,6029740_1_2,1,1,2010-05-17 19:10:36.000001,1,3,2010-05-17 19:15:41.999999,2010-05-17 19:07:13.999999,2520.904,935.101,1109.201
6102660_3_3,6029740_1_2,1,1,2010-05-17 19:10:36.000001,2,1,2010-05-17 19:15:41.999999,2010-05-17 19:07:13.999999,2520.904,935.101,1109.201
6095552_1_1,6123842_1_3,1,1,2010-11-03 09:24:44.000000,1,3,2010-11-03 09:45:43.999999,2010-11-03 09:20:30.999999,1935.262,1909.146,12232.489
6095552_1_1,6123842_1_3,1,1,2010-11-03 09:24:31.999999,1,4,2010-11-03 09:45:43.999999,2010-11-03 09:19:59.000000,1833.312,2011.096,12232.489
6095552_1_1,6123842_1_3,1,1,2010-11-03 09:24:31.999999,2,1,2010-11-03 09:45:43.999999,2010-11-03 09:19:59.000000,1833.312,2011.096,12232.489
6095552_1_1,6123842_1_3,1,1,2010-11-03 09:25:09.000000,2,2,2010-11-03 09:46:43.999999,2010-11-03 09:20:08.000000,1891.394,1548.669,12232.489
6095552_1_1,6123842_2_3,1,1,2010-11-03 09:24:44.000000,1,3,2010-11-03 09:45:43.999999,2010-11-03 09:20:30.999999,1935.262,1909.146,12232.489
6095552_1_1,6123842_2_3,1,1,2010-11-03 09:24:31.999999,1,4,2010-11-03 09:45:43.999999,2010-11-03 09:19:59.000000,1833.312,2011.096,12232.489
6095552_1_1,6123842_2_3,1,1,2010-11-03 09:24:31.999999,2,1,2010-11-03 09:45:43.999999,2010-11-03 09:19:59.000000,1833.312,2011.096,12232.489
6095552_1_1,6123842_2_3,1,1,2010-11-03 09:25:09.000000,2,2,2010-11-03 09:46:43.999999,2010-11-03 09:20:08.000000,1891.394,1548.669,12232.489
6029304_2_5,6035752_1_3,1,1,2010-06-11 19:21:44.000001,2,2,2010-06-11 19:34:18.000000,2010-06-11 19:13:53.000000,1141.398,2400.9,5837.118
6029304_2_5,6035752_1_3,1,1,2010-06-11 19:20:48.000000,2,3,2010-06-11 19:33:18.000000,2010-06-11 19:15:37.000000,1552.33,1655.146,5837.118
6029304_2_5,6035752_1_3,1,1,2010-06-11 19:20:57.000000,2,4,2010-06-11 19:33:18.000000,2010-06-11 19:18:41.000000,2248.322,958.924,5837.118
6029304_2_4,6109862_3_2,1,1,2010-06-11 17:26:12.000001,2,2,2010-06-11 17:57:16.999999,2010-06-11 17:23:57.000000,2404.571,1044.128,17769.621
6029304_2_4,6109862_3_2,1,1,2010-06-11 17:28:04.000001,2,3,2010-06-11 17:59:16.999999,2010-06-11 17:21:01.000000,1661.281,2079.969,17769.621
6029304_2_4,6109862_3_2,1,1,2010-06-11 17:27:49.000000,2,4,2010-06-11 17:58:16.999999,2010-06-11 17:18:26.000000,1046.191,2692.612,17769.621
6029304_2_4,6109862_3_2,1,1,2010-06-11 17:31:44.000002,2,5,2010-06-11 18:02:16.999999,2010-06-11 17:19:34.000000,1384.673,3410.091,17769.621
6029304_2_4,6109872_3_2,1,1,2010-06-11 17:26:12.000001,2,2,2010-06-11 17:57:16.999999,2010-06-11 17:23:57.000000,2404.571,1044.128,17769.621
6029304_2_4,6109872_3_2,1,1,2010-06-11 17:28:04.000001,2,3,2010-06-11 17:59:16.999999,2010-06-11 17:21:01.000000,1661.281,2079.969,17769.621
6029304_2_4,6109872_3_2,1,1,2010-06-11 17:27:49.000000,2,4,2010-06-11 17:58:16.999999,2010-06-11 17:18:26.000000,1046.191,2692.612,17769.621
6029304_2_4,6109872_3_2,1,1,2010-06-11 17:31:44.000002,2,5,2010-06-11 18:02:16.999999,2010-06-11 17:19:34.000000,1384.673,3410.091,17769.621
6029304_2_4,6077802_1_2,1,1,2010-06-11 17:26:12.000001,2,2,2010-06-11 17:57:16.999999,2010-06-11 17:23:57.000000,2404.571,1044.128,17769.621
6029304_2_4,6077802_1_2,1,1,2010-06-11 17:28:04.000001,2,3,2010-06-11 17:59:16.999999,2010-06-11 17:21:01.000000,1661.281,2079.969,17769.621
6029304_2_4,6077802_1_2,1,1,2010-06-11 17:27:49.000000,2,4,2010-06-11 17:58:16.999999,2010-06-11 17:18:26.000000,1046.191,2692.612,17769.621
6029304_2_4,6077802_1_2,1,1,2010-06-11 17:31:44.000002,2,5,2010-06-11 18:02:16.999999,2010-06-11 17:19:34.000000,1384.673,3410.091,17769.621
6029304_2_4,6109872_4_2,1,1,2010-06-11 17:26:12.000001,2,2,2010-06-11 17:57:16.999999,2010-06-11 17:23:57.000000,2404.571,1044.128,17769.621
6029304_2_4,6109872_4_2,1,1,2010-06-11 17:28:04.000001,2,3,2010-06-11 17:59:16.999999,2010-06-11 17:21:01.000000,1661.281,2079.969,17769.621
6029304_2_4,6109872_4_2,1,1,2010-06-11 17:27:49.000000,2,4,2010-06-11 17:58:16.999999,2010-06-11 17:18:26.000000,1046.191,2692.612,17769.621
6029304_2_4,6109872_4_2,1,1,2010-06-11 17:31:44.000002,2,5,2010-06-11 18:02:16.999999,2010-06-11 17:19:34.000000,1384.673,3410.091,17769.621
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:21:48.000000,1,1,2010-06-11 15:39:49.999998,2010-06-11 15:10:17.000001,2364.175,4016.392,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:21:29.000001,1,2,2010-06-11 15:39:49.999998,2010-06-11 15:10:19.999999,2398.23,3982.337,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:22:58.000001,1,3,2010-06-11 15:40:49.999998,2010-06-11 15:11:38.999999,2707.45,4136.493,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:24:29.999998,1,4,2010-06-11 15:42:49.999998,2010-06-11 15:12:04.000000,2941.506,4320.765,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:23:42.000000,1,5,2010-06-11 15:41:49.999998,2010-06-11 15:11:42.000000,2866.122,4396.149,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:25:14.999999,1,6,2010-06-11 15:43:49.999998,2010-06-11 15:11:56.000000,2905.059,4360.481,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:26:02.999999,1,7,2010-06-11 15:44:49.999998,2010-06-11 15:12:13.000001,2971.129,4294.411,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:26:02.999999,2,1,2010-06-11 15:44:49.999998,2010-06-11 15:12:13.000001,2971.129,4294.411,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:20:41.000000,2,2,2010-06-11 15:38:49.999998,2010-06-11 15:07:46.000001,2101.658,5337.578,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:20:28.000002,2,3,2010-06-11 15:38:49.999998,2010-06-11 15:05:04.999999,1511.05,5927.851,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:25:58.999998,2,4,2010-06-11 15:43:49.999998,2010-06-11 15:07:42.000002,1862.537,6662.169,12767.552
6029304_2_3,6060175_1_2,1,1,2010-06-11 15:23:11.999999,2,7,2010-06-11 15:41:49.999998,2010-06-11 15:09:00.000001,2005.251,7030.921,12767.552
6068018_1_4,6038052_1_2,1,1,2010-06-21 17:08:21.000000,1,2,2010-06-21 17:30:15.000002,2010-06-21 17:02:47.000001,681.435,1142.936,16643.624
6068018_1_4,6090755_1_2,1,1,2010-06-21 17:05:01.000000,1,1,2010-06-21 17:36:32.000002,2010-06-21 17:05:10.000000,1335.969,1.479,16379.74
6068018_1_4,6090755_1_2,1,1,2010-06-21 17:05:01.000000,1,2,2010-06-21 17:36:32.000002,2010-06-21 17:05:10.000000,1335.969,1.479,16379.74
6068018_1_4,6090755_1_2,1,1,2010-06-21 17:05:55.999999,1,3,2010-06-21 17:36:32.000002,2010-06-21 17:02:47.000001,734.688,1028.246,16379.74
6068018_1_4,6090755_1_2,1,1,2010-06-21 17:06:02.000000,1,4,2010-06-21 17:37:32.000002,2010-06-21 17:02:52.999999,756.29,1049.848,16379.74
6068018_1_4,6090755_1_2,1,1,2010-06-21 17:06:02.000000,2,1,2010-06-21 17:37:32.000002,2010-06-21 17:02:52.999999,756.29,1049.848,16379.74
6068018_1_4,6090755_2_2,1,1,2010-06-21 17:05:01.000000,1,1,2010-06-21 17:36:32.000002,2010-06-21 17:05:10.000000,1335.969,1.479,16379.74
6068018_1_4,6090755_2_2,1,1,2010-06-21 17:05:01.000000,1,2,2010-06-21 17:36:32.000002,2010-06-21 17:05:10.000000,1335.969,1.479,16379.74
6068018_1_4,6090755_2_2,1,1,2010-06-21 17:05:55.999999,1,3,2010-06-21 17:36:32.000002,2010-06-21 17:02:47.000001,734.688,1028.246,16379.74
6068018_1_4,6090755_2_2,1,1,2010-06-21 17:06:02.000000,1,4,2010-06-21 17:37:32.000002,2010-06-21 17:02:52.999999,756.29,1049.848,16379.74
6068018_1_4,6090755_2_2,1,1,2010-06-21 17:06:02.000000,2,1,2010-06-21 17:37:32.000002,2010-06-21 17:02:52.999999,756.29,1049.848,16379.74
6068018_1_4,6056416_1_3,1,1,2010-06-21 17:06:02.000000,2,2,2010-06-21 17:25:04.000001,2010-06-21 17:02:52.999999,756.29,1049.848,10967.716
6068018_1_4,6025136_1_3,1,1,2010-06-21 17:06:02.000000,2,2,2010-06-21 17:23:15.999999,2010-06-21 17:02:52.999999,756.29,1049.848,4107.296
6029556_2_1,6126628_5_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6029556_2_1,6126628_1_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6029556_2_1,6126628_6_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6029556_2_1,6126628_4_1,1,1,2010-10-19 10:45:04.000000,2,8,2010-10-19 10:59:41.999998,2010-10-19 10:33:10.000000,1036.977,1762.56,7091.845
6026263_1_1,6028265_1_1,1,1,2010-05-24 07:41:18.999999,1,1,2010-05-24 07:58:04.000000,2010-05-24 07:36:18.999999,4496.878,1328.22,9325.461
6026263_1_1,6028265_1_1,1,1,2010-05-24 07:40:27.000000,1,2,2010-05-24 07:57:04.000000,2010-05-24 07:35:55.000000,4457.756,1367.342,9325.461
6026263_1_1,6028265_1_1,1,1,2010-05-24 07:45:16.000000,2,3,2010-05-24 08:02:04.000000,2010-05-24 07:36:08.000001,2494.279,1544.68,9325.461
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:17:10.000000,1,1,2010-05-10 07:43:02.999999,2010-05-10 07:03:56.000001,1142.105,3733.331,17139.108
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:18:26.999999,1,2,2010-05-10 07:44:02.999999,2010-05-10 07:03:00.000001,901.844,3355.916,17139.108
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:19:48.000000,1,3,2010-05-10 07:45:02.999999,2010-05-10 07:02:52.000000,815.553,3442.206,17139.108
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:21:48.000000,2,1,2010-05-10 07:47:02.999999,2010-05-10 07:02:52.000000,815.553,3442.206,17139.108
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:17:15.000001,2,2,2010-05-10 07:43:02.999999,2010-05-10 07:08:37.000000,4488.87,1635.082,17139.108
6072939_2_1,6031981_1_1,1,1,2010-05-10 07:17:15.000001,3,1,2010-05-10 07:43:02.999999,2010-05-10 07:08:37.000000,4488.87,1635.082,17139.108
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:15:03.000000,1,1,2010-05-21 22:35:40.999999,2010-05-21 22:05:41.999999,1109.201,5499.718,11131.924
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:15:26.000001,1,2,2010-05-21 22:35:40.999999,2010-05-21 22:05:03.000000,909.484,5699.435,11131.924
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:18:43.000000,1,3,2010-05-21 22:38:40.999999,2010-05-21 22:05:23.000002,959.775,5907.618,11131.924
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:18:49.000001,1,4,2010-05-21 22:38:40.999999,2010-05-21 22:04:36.999999,845.186,5912.798,11131.924
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:20:49.000001,2,1,2010-05-21 22:40:40.999999,2010-05-21 22:04:36.999999,845.186,5912.798,11131.924
6030994_2_5,6026987_1_3,1,1,2010-05-21 22:23:27.000001,2,2,2010-05-21 22:43:40.999999,2010-05-21 22:02:40.000001,576.292,6427.121,11131.924
